Name,Text,Pic,Birth Date,兄弟,子,URL
藤原隆教,,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F藤原隆教
藤原行綱,,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F藤原行綱
中原宗時,,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F中原宗時
藤原重弘,,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F藤原重弘
藤原正家,"1026－1111　平安時代中期-後期の官吏,漢詩人。万寿3年生まれ。藤原家経の子。文章博士(もんじょうはかせ),右大弁,式部大輔(たいふ)を歴任。正四位下にいたる。博士として大江匡房(まさふさ)とならび称され,堀河天皇の侍読もつとめた。詩文は「本朝続文粋(もんずい)」などに,和歌は勅撰集に3首がはいっている。天永2年10月12日死去。86歳。",,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F藤原正家
藤原公雅,1183－1248　鎌倉時代の公卿(くぎょう)。寿永2年生まれ。藤原実明(さねあき)の子。右衛門督(かみ)などをつとめる。嘉禄(かろく)元年参議。嘉禎(かてい)3年正二位。延応元年権(ごんの)大納言。宝治(ほうじ)2年3月20／21日死去。66歳。,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F藤原公雅
中原章長,,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F中原章長
大江久康,,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F大江久康
中原成季,,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F中原成季
藤原国成,,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F藤原国成
平範頼,,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F平範頼
源盛長,源 盛長（みなもと の もりなが、生没年不詳）は平安時代後期の貴族。醍醐源氏、備前守・源長季の子。官位は従四位下・淡路守。蹴鞠の名手として知られた。,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F源盛長
藤原実連,,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F藤原実連
藤原季成,藤原 季成（ふじわら の すえなり、康和4年（1102年） - 長寛3年2月1日（1165年3月14日））は、平安時代末期の公卿。藤原北家閑院流。権大納言藤原公実の七男。正二位・権大納言。加賀大納言と号す。,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F藤原季成
藤原家方,,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F藤原家方
卜部兼衡,,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F卜部兼衡
藤原盛重,藤原 盛重（ふじわら の もりしげ、生没不詳）は、平安時代後期の武士。藤原北家良門流。藤原国仲（平国仲）の子。兄弟に盛仲、定重、隆仲、国盛、念尊らがあり、子に盛俊、盛道、盛賢、盛宗、盛成、盛綱、盛景、重舜などがある。従五位上、検非違使。相模守、信濃守。近藤右衛門尉と号す。周防国の出身で幼名を今犬丸（あるいは千寿丸）といい、初め東大寺に侍童として仕えていたが、白河院が南都御幸の際にその眉目秀麗なるを見初め、寵童（男色相手）として召し出したという。以後白河院に近侍し、元服して後は高階経敏に家人として仕える。北面武士としては寛治2年（1088年）『白河上皇高野御幸記』にその名が見え、『中右記』では康和4年（1102年）4月25日以降、検非違使在職が確認できる。嘉承3年（1108年）には、藤原佐実が源仲政との乱闘の末に髻を切られるという事件に際し、白河院の意を受けた摂政藤原忠実の命により、犯人を逮捕して名を挙げた。永久元年（1113年）、いわゆる「永久の強訴」に当たっては、平正盛、平忠盛、源為義、源光国らとともに興福寺大衆の鎮圧に派遣され、また同年、いわゆる「永久の変」に当たっては、鳥羽天皇呪詛の罪状を得た醍醐寺の僧仁寛の逮捕にも当たっている。この功績により、検非違使尉の地位を嫡男の盛道に譲ることを許されている。,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F藤原盛重
源親家,,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F源親家
中原季弘,,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F中原季弘
藤原良経,藤原 良経（ふじわら の よしつね）世尊寺良経 - 平安中期の人物。藤原行成の子、世尊寺行経の兄弟。九条良経 - 平安末期の人物。九条兼実の子。 __DISAMBIG__,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F藤原良経
中原茂平,,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F中原茂平
小槻為景,,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F小槻為景
平宗清,"?－?　平安時代後期の武士。平頼盛につかえる。永暦(えいりゃく)元年(1160)平治(へいじ)の乱に敗れた源頼朝を捕らえたが,頼盛の母池禅尼を通じて助命を嘆願し,頼朝は伊豆(いず)に流された。のち頼朝から鎌倉にまねかれたが辞退し,屋島で平宗盛につかえた。通称は弥平兵衛。",,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F平宗清
藤原説雄,,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F藤原説雄
源仲澄,,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F源仲澄
荒木田成行,,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F荒木田成行
藤原範房,,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F藤原範房
藤原顕名,,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F藤原顕名
藤原有通,,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F藤原有通
藤原親保,,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F藤原親保
藤原泰基,,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F藤原泰基
藤原教実,,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F藤原教実
藤原家賢,,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F藤原家賢
藤原済家,,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F藤原済家
源明,"814－853*　平安時代前期の公卿(くぎょう)。弘仁(こうにん)5年生まれ。嵯峨(さが)天皇の皇子。母は飯高宅刀自(いいたかの-やかとじ)。臣籍にはいり,源姓をあたえられた。学才があり,父天皇のすすめで諸子百家をまなぶ。嘉祥(かしょう)2年(849)参議となるが,翌年兄仁明(にんみょう)天皇の死により出家。横川(よかわ)宰相入道とよばれた。仁寿(にんじゅ)2年12月20日死去。39歳。法名は素然。",,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F源明
斎部親尚,,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F斎部親尚
長刑加部則安,,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F長刑加部則安
藤原隆親,,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F藤原隆親
藤原有弘,,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F藤原有弘
源頼康,,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F源頼康
藤原景光,,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F藤原景光
藤原経藤,,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F藤原経藤
藤原宗保,,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F藤原宗保
藤原行忠,,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F藤原行忠
平宗村,,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F平宗村
藤原公益,,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F藤原公益
藤原資頼,藤原 資頼（ふじわら の すけより、久安4年（1148年） - 没年不詳）は、平安時代から鎌倉時代の公卿。藤原北家大炊御門流、参議・藤原頼定の子。官位は従三位・皇太后宮権大夫。,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F藤原資頼
中原以氏,,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F中原以氏
三善尚持,,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F三善尚持
藤原俊経,"1113－1191　平安時代後期の公卿(くぎょう)。永久元年生まれ。藤原顕業(あきなり)の次男。母は大江有経の娘。文章博士(もんじょうはかせ),左大弁などをへて寿永2年(1183)参議となり,翌年正三位。近衛(このえ)天皇の尚復,高倉天皇の侍読をつとめた。建久2年1月22日死去。79歳。号は六角。日記に「俊経卿記」。",,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F藤原俊経
狛友恒,,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F狛友恒
源通行,,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F源通行
藤原範子,藤原 範子（ふじわら の はんし/ のりこ、1152年頃? - 正治2年8月4日（1200年9月13日））は、平安時代末期から鎌倉時代前期の女官。刑部卿藤原範兼の娘。後鳥羽天皇の乳母。同じく乳母で権勢を誇った事で知られる兼子（卿局）は妹。能円の妻、のち源通親の妻。後鳥羽天皇の妃である源在子の母で、土御門天皇の外祖母にあたる。従三位。通称は刑部卿局。子は他に源通光、源定通、源通方。,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F藤原範子
小槻季継,小槻 季継（おづき の すえつぐ、建久3年（1192年） - 寛元2年9月27日（1244年10月30日））は、鎌倉時代中期の官人。算博士小槻公尚の子。子に秀氏・文世・朝治・守遍がいた。官位は正五位上・左大史。,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F小槻季継
清原信安,,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F清原信安
平知直,,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F平知直
中原季有,,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F中原季有
藤原泰重,,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F藤原泰重
藤原能綱,,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F藤原能綱
藤原忠直,,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F藤原忠直
藤原実員,,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F藤原実員
源頼定,源 頼定（みなもと の よりさだ、貞元2年（977年） - 寛仁4年6月11日（1020年7月4日））は、平安時代中期の公卿。村上源氏。村上天皇の第四皇子・一品式部卿為平親王の次男。官位は正三位・参議。,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F源頼定
藤原景重,,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F藤原景重
中原盛氏,,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F中原盛氏
丹波忠氏,,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F丹波忠氏
藤原盛俊,,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F藤原盛俊
藤原実光,藤原 実光（ふじわら の さねみつ）は平安時代後期の公卿、儒学者、漢詩人、歌人。右中弁・藤原有信の長男。日野実光とも。日野家11代当主にあたる。,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F藤原実光
藤原範継,藤原 範継（ふじわら の のりつぐ）は鎌倉時代の貴族。,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F藤原範継
中原国胤,,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F中原国胤
藤原盛基,,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F藤原盛基
高階泰経,"1130－1201　平安後期-鎌倉時代の公卿(くぎょう)。大治(だいじ)5年生まれ。大蔵卿,皇后宮亮(すけ)などを歴任。側近として後白河法皇につかえるが,文治(ぶんじ)元年源義経の謀反にくわわったとして解任され伊豆(いず)に流される。のちゆるされ正三位にのぼった。建仁(けんにん)元年11月23日死去。72歳。",,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F高階泰経
藤原頼輔,"1112－1186　平安時代後期の公卿(くぎょう)。天永3年生まれ。藤原師実(もろざね)の孫。藤原忠教の子。刑部卿となり,養和2年(1182)従三位。後白河院の院司別当。鼻がおおきく,知行国の豊後(ぶんご)から鼻豊後とよばれた。歌人として活躍,また蹴鞠(けまり)の名手で,難波(なんば),飛鳥井(あすかい)両流の祖。文治(ぶんじ)2年4月5日死去。75歳。初名は親忠。家集に「頼輔集」。",,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F藤原頼輔
藤原親広,,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F藤原親広
大中臣安則,…古代の大族，大中臣氏の系譜書。906年(延喜6)に神祇大副であった大中臣安則らが撰進したので，《延喜本系》《安則本系》ともいう。この本系帳の冒頭には〈新撰氏族本系帳〉を提出するにあたっての経緯を記した解状（げじよう）が添えられ，本系には安則らの祖先である黒田大連公の子，中臣常磐大連公から書き起こされ，賜姓（しせい）のこと，本系帳撰進のことなどが記されている。…,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F大中臣安則
小槻維任,,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F小槻維任
藤原盛光,,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F藤原盛光
藤原重隆,藤原重隆（ふじわら の しげたか、承保3年（1076年） - 元永元年（1118年））は平安時代後期の廷臣。藤原北家勧修寺流の出身で、参議藤原為房の三男。母は源頼国の娘。同母兄に為隆、顕隆がある。右衛門権佐、中宮大進。堀河朝蔵人、白河院殿上人を務める。殿上人の作法故実書『蓬莱抄』、公事の指図書『雲図抄』を著すなど、識見豊かな官人として活躍した。その一方、その死に際し『中右記』において「心性頗悪、為人有凶」と評されるなど毀誉褒貶も多く、『古今著聞集』には死後冥界において閻魔庁に出仕していたという説話が伝えられている。嗣子はなく、末弟の親隆らを養子に迎えている。,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F藤原重隆
藤原実俊,,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F藤原実俊
藤原範長,,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F藤原範長
藤原敦季,,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F藤原敦季
清原時宗,,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F清原時宗
中原季種,,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F中原季種
藤原実基,"?－?　鎌倉時代の公家。三条公定(きんさだ)の子。伊予守(いよのかみ),従五位下。建永元年(1206)上皇を偽称して不祥事をおこし,後鳥羽(ごとば)上皇の怒りをかって流された。",,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F藤原実基
藤原長季,,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F藤原長季
菅原長貞,,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F菅原長貞
大江斉光,大江 斉光（おおえ の ただみつ/なりみつ、承平4年（934年） - 永延元年11月6日（987年11月29日））は平安時代中期の公家。大江氏嫡流である中納言大江維時の次男。正三位・参議。紀伝道に進み、文章得業生から対策に及第、958年（天徳2年）式部少丞に任官される。961年（天徳5年）摂津守、969年（安和2年）美濃権守。憲平親王（のち冷泉天皇）の東宮学士を務め、大学頭を経て979年（天元2年）式部大輔に至った。官人としても能吏であり、地方官の傍らで弁官を歴任。977年（貞元2年）蔵人頭、翌978年（天元元年）右大弁、981年（天元4年）には参議に任ぜられ公卿に列した。982年（天元5年）従三位、986年（寛和2年）正三位。,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F大江斉光
源盛国,,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F源盛国
源仲益,,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F源仲益
藤原秀能,藤原 秀能（ふじわら の ひでよし / ひでとう）は、鎌倉時代初期の武士、廷臣、歌人。藤原北家秀郷流の出身、父は藤原秀宗。最初は内大臣の源通親に仕える。その後、北面武士として朝廷に仕えた。このように武士として仕えていたが、建仁元年（1201年）7月に和歌所寄人として輔任されている。歌人としても朝廷に用いられていたということである。その後は検非違使大夫尉、出羽守と歴任し、承久の乱では朝廷方の大将として一手を担った。このために戦後、鎌倉幕府の命令で熊野山に追放されて出家の身となり、如願と号した。延応2年（1240年）5月21日に死去した。享年は57。『新古今和歌集』以下の勅撰和歌集に79首が入集。,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F藤原秀能
藤原秀茂,,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F藤原秀茂
藤原信広,,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F藤原信広
藤原資宣,,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F藤原資宣
藤原兼経,…鎌倉時代中期の公家藤原兼経の日記。1222年(貞応1)から51年(建長3)までの一部が現存。…,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F藤原兼経
平貞重,,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F平貞重
中原章国,,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F中原章国
藤原則忠,,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F藤原則忠
藤原季房,,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F藤原季房
佐伯真末,,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F佐伯真末
大江光資,,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F大江光資
藤原範宗,"1171－1233　鎌倉時代の歌人。承安(じょうあん)元年生まれ。南家藤原俊憲(としのり)の孫。蔵人(くろうど),安芸守(あきのかみ),中宮亮(ちゅうぐうのすけ)などをつとめる。嘉禄(かろく)元年(1225)非参議従三位。順徳天皇の内裏の歌壇で活躍し,九条家の和歌行事にも参加。家集「郁芳三品集」(「範宗集」)があり,「新勅撰和歌集」以下の勅撰集に14首のる。天福元年6月18日死去。63歳。",,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F藤原範宗
藤原公保,"1132－1176　平安時代後期の公卿(くぎょう)。長承元年生まれ。徳大寺実能(さねよし)の3男。徳大寺公能(きんよし)の弟。右衛門督(かみ),権(ごんの)中納言,検非違使(けびいし)別当などを歴任。仁安(にんあん)2年権大納言となる。正二位。安元2年9月25／27日死去。45歳。",,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F藤原公保
源政仲,,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F源政仲
藤原頼成,,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F藤原頼成
藤原兼綱,,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F藤原兼綱
藤原親明,,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F藤原親明
藤原公斉,,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F藤原公斉
大中臣時久,,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F大中臣時久
和気基成,,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F和気基成
平繁綱,,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F平繁綱
菅原俊澄,,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F菅原俊澄
藤原実文,,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F藤原実文
和気部景康,,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F和気部景康
藤原為広,,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F藤原為広
大江定俊,,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F大江定俊
平助長,,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F平助長
大中臣通清,,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F大中臣通清
高階成貞,,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F高階成貞
大中臣能隆,"1146－1234　平安後期-鎌倉時代の公卿(くぎょう),神職。久安2年生まれ。大中臣親隆(ちかたか)の次男。文治(ぶんじ)元年(1185)伊勢神宮祭主となり,建久元年神祇大副(じんぎのたいふ)に任じられた。一時祭主をしりぞくが,貞応(じょうおう)元年再任される。寛喜(かんぎ)2年病気のため祭主を子の隆通にゆずり,のち出家した。従二位。天福(てんぷく)2年4月4日死去。89歳。",,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F大中臣能隆
